Store ,StreetNum,Crime,,Full Address
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI DRUG (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSSESS CONTROLLED SUBSTANCE (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(All Other Larceny) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,COMMERCIAL ROBBERY - WEAPON USED,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALC/0.08 PERCENT (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,STREET ROBBERY - NO WEAPON,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,STREET ROBBERY - NO WEAPON,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,GRAND THEFT (Shoplifting) (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DISORD CONDUCT:ALC (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,CARRY CONCEALED DIRK OR DAGGER (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS NARCOTIC CONTROLLED SUBS (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,COMMERCIAL ROBBERY - WEAPON USED,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VANDALISM ($400 OR MORE) (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(Shoplift) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,OTHER SEX CRIME,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,OTHER SEX CRIME,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(from Building) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,WILLFUL CRUELTY TO CHILD NO GBI (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALCOHOL (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VANDALISM ($400 OR MORE) (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,COMMERCIAL BURGLARY,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(Shoplift) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,GRAND THEFT (Theft From Building) (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS FOR SALE (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,CARRY CONCEALED DIRK OR DAGGER (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(from Building) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(All Other Larceny) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSSESS CONTROLLED SUBSTANCE (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALCOHOL (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(All Other Larceny) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VANDALISM ($400 OR MORE) (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(All Other Larceny) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,GRAND THEFT (Shoplifting) (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,VEHICLE BREAK-IN/THEFT,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,PETTY THEFT(All Other Larceny) (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS NARCOTIC CONTROLLED SUBS (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALCOHOL (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,FRAUD,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALCOHOL (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALCOHOL (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,SIMPLE BATTERY (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,POSS CONTROLLED SUBS FOR SALE (F),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DUI ALCOHOL (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,SIMPLE BATTERY (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,COMMERCIAL ROBBERY - WEAPON USED,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,COMMERCIAL BURGLARY,,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1266,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1266 E Valley Pkwy, Escondido, CA 92027"
Walmart,1330,STREET ROBBERY - NO WEAPON,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS CONTROLLED SUBS FOR SALE (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(from Building) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,FRAUD,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,FRAUD,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,FRAUD,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,THREATEN CRIME WITH INTENT TO TERRORIZE (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI DRUG (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SHOPLIFTING (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM [$400 OR LESS] (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS NARCOTIC CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL:CAUSING BODILY INJURY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS NARCOTIC CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS NARCOTIC CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ARSON:STRUCTURE/FOREST LAND (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,OTHER SEX CRIME,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SIMPLE BATTERY (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS NARCOTIC CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ADW:ASSAULT WITH FIREARM ON PERS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SIMPLE BATTERY (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,CARRY CONCEALED WEAPON ON PERSON (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SIMPLE BATTERY (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI W/PRIOR SPECIFIC CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL ROBBERY - WEAPON USED,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ARSON:PROP (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT (Shoplifting) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,CARRY CONCEALED DIRK OR DAGGER (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SHOPLIFTING (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ARSON:PROP (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS NARCOTIC CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT (SHOPLIFT) W/2+ PRIOR CONVICTIONS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSSESS CONTROLLED SUBSTANCE (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SIMPLE BATTERY (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SIMPLE BATTERY (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,THREATEN CRIME WITH INTENT TO TERRORIZE (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAMPER WITH VEH,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VANDALISM ($400 OR MORE) (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ADW:ASSAULT WITH FIREARM ON PERS (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,MAYHEM (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,ARSON:STRUCTURE/FOREST LAND (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,FRAUD,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DISORD CONDUCT:ALC (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,COMMERCIAL BURGLARY,,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,SIMPLE BATTERY (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(All Other Larceny) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(from Building) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,PETTY THEFT(Shoplift) (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,DUI ALCOHOL (M),,"1330 E Grand Ave, Escondido, CA 92027"
Walmart,1330,VEHICLE BREAK-IN/THEFT,,"1330 E Grand Ave, Escondido, CA 92027"
