Store Address,ID,Description,Location,Street No.,Street Name,city,state,zip,Location,,,,,,,,,,
,8,WILLFUL CRUELTY TO CHILD NO GBI (M),1400 E  MISSION AVENUE,1400,E MISSION AVENUE,Escondido,CA,92063,,E,MISSION,AVENUE,,,,,,,
,8,PETTY THEFT(Shoplift) (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,POSS CONTROLLED SUBS PARAPHERNALIA (M),1100 E  PENNSYLVANIA AVENUE,1100,E PENNSYLVANIA AVENUE,Escondido,CA,92063,,E,PENNSYLVANIA,AVENUE,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSSESS CONTROLLED SUBSTANCE (M),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS NARCOTIC CONTROLLED SUBS (M),500  HARDING STREET,500,HARDING STREET ,Escondido,CA,92063,,HARDING,STREET,,,,,,,,
,8,POSS CONTROLLED SUBS PARAPHERNALIA (M),1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS NARCOTIC CONTROLLED SUBS (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,WILLFUL CRUELTY TO CHILD NO GBI (M),500 N  ROSE STREET,500,N ROSE STREET,Escondido,CA,92063,,N,ROSE,STREET,,,,,,,
,8,USE/UNDER INFL OF CONTROLLED SUBS (M),1000 E  OHIO AVENUE,1000,E OHIO AVENUE,Escondido,CA,92063,,E,OHIO,AVENUE,,,,,,,
,8,VANDALISM ($400 OR MORE) (F),200 S  BEECH STREET,200,S BEECH STREET,Escondido,CA,92063,,S,BEECH,STREET,,,,,,,
,8,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),700  ROOSEVELT STREET,700,ROOSEVELT STREET ,Escondido,CA,92063,,ROOSEVELT,STREET,,,,,,,,
,8,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),400  EL RANCHO LANE,400,EL RANCHO LANE,Escondido,CA,92063,,EL,RANCHO,LANE,,,,,,,
,8,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1300  MC KINLEY AVENUE,1300,MC KINLEY AVENUE,Escondido,CA,92063,,MC,KINLEY,AVENUE,,,,,,,
,8,COMMERCIAL BURGLARY,400 N  ROSE STREET,400,N ROSE STREET,Escondido,CA,92063,,N,ROSE,STREET,,,,,,,
,8,GRAND THEFT (Theft From Building) (F),500 N  ROSE STREET,500,N ROSE STREET,Escondido,CA,92063,,N,ROSE,STREET,,,,,,,
,8,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,DUI DRUG (M),MILLS STREET & E WASHINGTON AVENUE,0,STREET & E,Escondido,CA,92063,,STREET,&,E,WASHINGTON,AVENUE,,,,,
,8,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1100 E  03RD AVENUE,1100,E 03RD AVENUE,Escondido,CA,92063,,E,03RD,AVENUE,,,,,,,
,8,DUI ALCOHOL (M),900 E  VALLEY PARKWAY,900,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,PETTY THEFT(from Building) (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DUI ALCOHOL (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,STREET ROBBERY - WEAPON USED,1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,COMMERCIAL ROBBERY - NO WEAPON,1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,MANUFACTURE/SALE/POSSESS/ETC METAL KNUCKLES (F),1600  RIVA LANE,1600,RIVA LANE ,Escondido,CA,92063,,RIVA,LANE,,,,,,,,
,8,GRAND THEFT (Theft From Building) (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,COMMERCIAL BURGLARY,1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DUI DRUG (M),1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,VANDALISM ($400 OR MORE) (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,UNLAWFUL POSSESS/USE TEAR GAS OR TEAR GAS WEAPON:EX FEL/ETC (M),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,POSS CONTROLLED SUBS PARAPHERNALIA (M),1200 E  WASHINGTON AVENUE,1200,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,DUI DRUG (M),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSSESS CONTROLLED SUBSTANCE (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,PETTY THEFT(All Other Larceny) (M),100 N  CEDAR STREET,100,N CEDAR STREET,Escondido,CA,92063,,N,CEDAR,STREET,,,,,,,
,8,COMMERCIAL ROBBERY - WEAPON USED,1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,USE/UNDER INFL OF CONTROLLED SUBS (M),1200 E  GRAND AVENUE,1200,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,DUI ALC/0.08 PERCENT (M),100 N  BEECH STREET,100,N BEECH STREET,Escondido,CA,92063,,N,BEECH,STREET,,,,,,,
,8,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,STREET ROBBERY - NO WEAPON,1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS CONTROLLED SUBS (F),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,STREET ROBBERY - NO WEAPON,1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,GRAND THEFT (Shoplifting) (F),1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1200 E  MISSION AVENUE,1200,E MISSION AVENUE,Escondido,CA,92063,,E,MISSION,AVENUE,,,,,,,
,8,DISORD CONDUCT:ALC (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,CARRY CONCEALED DIRK OR DAGGER (M),1100 E  PENNSYLVANIA AVENUE,1100,E PENNSYLVANIA AVENUE,Escondido,CA,92063,,E,PENNSYLVANIA,AVENUE,,,,,,,
,8,POSS NARCOTIC CONTROLLED SUBS (M),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1000 E  OHIO AVENUE,1000,E OHIO AVENUE,Escondido,CA,92063,,E,OHIO,AVENUE,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,COMMERCIAL ROBBERY - WEAPON USED,1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,GRAND THEFT:MONEY/LABOR/PROPERTY (F),800 E  OHIO AVENUE,800,E OHIO AVENUE,Escondido,CA,92063,,E,OHIO,AVENUE,,,,,,,
,8,VANDALISM ($400 OR MORE) (F),1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),500 N  ELM STREET,500,N ELM STREET,Escondido,CA,92063,,N,ELM,STREET,,,,,,,
,8,PETTY THEFT(Shoplift) (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,OTHER SEX CRIME,1200 E  MISSION AVENUE,1200,E MISSION AVENUE,Escondido,CA,92063,,E,MISSION,AVENUE,,,,,,,
,8,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (F),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,OTHER SEX CRIME,1200 E  MISSION AVENUE,1200,E MISSION AVENUE,Escondido,CA,92063,,E,MISSION,AVENUE,,,,,,,
,8,PETTY THEFT(from Building) (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,WILLFUL CRUELTY TO CHILD NO GBI (M),1100 E  WASHINGTON AVENUE,1100,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,DUI ALCOHOL (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VANDALISM ($400 OR MORE) (F),600 N  ELM STREET,600,N ELM STREET,Escondido,CA,92063,,N,ELM,STREET,,,,,,,
,8,COMMERCIAL BURGLARY,900 E  VALLEY PARKWAY,900,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,PETTY THEFT(Shoplift) (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,GRAND THEFT:MONEY/LABOR/PROPERTY (F),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,400  SAN PASQUAL VALLEY ROAD,400,SAN PASQUAL VALLEY,Escondido,CA,92063,,SAN,PASQUAL,VALLEY,ROAD,,,,,,
,8,GRAND THEFT (Theft From Building) (F),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS CONTROLLED SUBS FOR SALE (F),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,CARRY CONCEALED DIRK OR DAGGER (F),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,POSS CONTROLLED SUBS PARAPHERNALIA (M),400 N  ROSE STREET,400,N ROSE STREET,Escondido,CA,92063,,N,ROSE,STREET,,,,,,,
,8,PETTY THEFT(from Building) (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,PETTY THEFT(All Other Larceny) (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,POSSESS CONTROLLED SUBSTANCE (M),400 N  BEECH STREET,400,N BEECH STREET,Escondido,CA,92063,,N,BEECH,STREET,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,DUI ALCOHOL (M),1100 E  WASHINGTON AVENUE,1100,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,PETTY THEFT(All Other Larceny) (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VANDALISM ($400 OR MORE) (F),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,PETTY THEFT(All Other Larceny) (M),1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS CONTROLLED SUBS PARAPHERNALIA (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,GRAND THEFT (Shoplifting) (F),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,VEHICLE BREAK-IN/THEFT,1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,PETTY THEFT(All Other Larceny) (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS CONTROLLED SUBS PARAPHERNALIA (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,POSS NARCOTIC CONTROLLED SUBS (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DUI ALCOHOL (M),800  MILANE LANE,800,MILANE LANE ,Escondido,CA,92063,,MILANE,LANE,,,,,,,,
,8,FRAUD,400  EL RANCHO LANE,400,EL RANCHO LANE,Escondido,CA,92063,,EL,RANCHO,LANE,,,,,,,
,8,DUI ALCOHOL (M),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DUI ALCOHOL (M),200 N  ASH STREET,200,N ASH STREET,Escondido,CA,92063,,N,ASH,STREET,,,,,,,
,8,SIMPLE BATTERY (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92063,,E,GRAND,AVENUE,,,,,,,
,8,POSS CONTROLLED SUBS FOR SALE (F),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DUI ALCOHOL (M),800  HARDING STREET,800,HARDING STREET ,Escondido,CA,92063,,HARDING,STREET,,,,,,,,
,8,SIMPLE BATTERY (M),1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,USE/UNDER INFL OF CONTROLLED SUBS (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,COMMERCIAL ROBBERY - WEAPON USED,1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
,8,COMMERCIAL BURGLARY,1200 E  WASHINGTON AVENUE,1200,E WASHINGTON AVENUE,Escondido,CA,92063,,E,WASHINGTON,AVENUE,,,,,,,
,8,USE/UNDER INFL OF CONTROLLED SUBS (M),500 N  ROSE STREET,500,N ROSE STREET,Escondido,CA,92063,,N,ROSE,STREET,,,,,,,
,8,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92063,,E,VALLEY,PARKWAY,,,,,,,
"1330 E Grand Ave, Escondido, CA 92027",9,STREET ROBBERY - NO WEAPON,1800 E  VALLEY PARKWAY,1800,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,POSS CONTROLLED SUBS FOR SALE (F),1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,PETTY THEFT(All Other Larceny) (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,PETTY THEFT(Shoplift) (M),1600 E  VALLEY PARKWAY,1600,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,VEHICLE BREAK-IN/THEFT,1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,PETTY THEFT(from Building) (M),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,FRAUD,1600  CHERRY PLACE,1600,CHERRY PLACE ,Escondido,CA,92027,,CHERRY,PLACE,,,,,,,,
,9,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL (M),1000 E  GRAND AVENUE,1000,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,FRAUD,1100 E  OHIO AVENUE,1100,E OHIO AVENUE,Escondido,CA,92027,,E,OHIO,AVENUE,,,,,,,
,9,FRAUD,1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,COMMERCIAL BURGLARY,1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,COMMERCIAL BURGLARY,1600 E  VALLEY PARKWAY,1600,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,DISORD CONDUCT:ALC (M),1300 E  GRAND AVENUE,1300,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,THREATEN CRIME WITH INTENT TO TERRORIZE (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,COMMERCIAL BURGLARY,400 N  CEDAR STREET,400,N CEDAR STREET,Escondido,CA,92027,,N,CEDAR,STREET,,,,,,,
,9,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,VEHICLE BREAK-IN/THEFT,1300 E  WASHINGTON AVENUE,1300,E WASHINGTON AVENUE,Escondido,CA,92027,,E,WASHINGTON,AVENUE,,,,,,,
,9,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,PETTY THEFT(Shoplift) (M),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,PETTY THEFT(All Other Larceny) (M),1000 E  WASHINGTON AVENUE,1000,E WASHINGTON AVENUE,Escondido,CA,92027,,E,WASHINGTON,AVENUE,,,,,,,
,9,VANDALISM ($400 OR MORE) (F),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,GRAND THEFT:MONEY/LABOR/PROPERTY (F),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),100 N  ASH STREET,100,N ASH STREET,Escondido,CA,92027,,N,ASH,STREET,,,,,,,
,9,DUI DRUG (M),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,VANDALISM ($400 OR MORE) (F),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,SHOPLIFTING (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,VANDALISM [$400 OR LESS] (M),1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,USE/UNDER INFL OF CONTROLLED SUBS (M),1500 E  VALLEY PARKWAY,1500,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1300  OAK HILL DRIVE,1300,OAK HILL DRIVE,Escondido,CA,92027,,OAK,HILL,DRIVE,,,,,,,
,9,VANDALISM ($400 OR MORE) (F),1500 E  GRAND AVENUE,1500,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),1300 E  VALLEY PARKWAY,1300,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,DISORD CONDUCT:ALC (M),1700 E  VALLEY PARKWAY,1700,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),1600  RIVA LANE,1600,RIVA LANE ,Escondido,CA,92027,,RIVA,LANE,,,,,,,,
,9,POSS NARCOTIC CONTROLLED SUBS (M),1100 E  VALLEY PARKWAY,1100,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,TREATMENT-MANDATED FELONY HARD DRUGS W/2 OR MORE PRIOR CONVICTIONS (F),300 N  ASH STREET,300,N ASH STREET,Escondido,CA,92027,,N,ASH,STREET,,,,,,,
,9,DUI ALCOHOL:CAUSING BODILY INJURY (F),1200 E  GRAND AVENUE,1200,E GRAND AVENUE,Escondido,CA,92027,,E,GRAND,AVENUE,,,,,,,
,9,DISORD CONDUCT:ALC (M),1400 E  VALLEY PARKWAY,1400,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,DUI ALCOHOL (M),1600 E  VALLEY PARKWAY,1600,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,USE/UNDER INFL OF CONTROLLED SUBS (M),1700 E  VALLEY PARKWAY,1700,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,DUI ALCOHOL (M),1300  OAK HILL DRIVE,1300,OAK HILL DRIVE,Escondido,CA,92027,,OAK,HILL,DRIVE,,,,,,,
,9,THREATEN EXECUTIVE OFFICER WITH VIOLENCE (F),1200 E  VALLEY PARKWAY,1200,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
,9,POSS NARCOTIC CONTROLLED SUBS (M),600  SAN PASQUAL VALLEY ROAD,600,SAN PASQUAL VALLEY,Escondido,CA,92027,,SAN,PASQUAL,VALLEY,ROAD,,,,,,
,9,DISORD CONDUCT:ALC (M),1600 E  VALLEY PARKWAY,1600,E VALLEY PARKWAY,Escondido,CA,92027,,E,VALLEY,PARKWAY,,,,,,,
